date (float),date (string),latitude,longitude,ekman_upwelling,wind_u,wind_v,sst,wind_speed,sst_diff,sst_decrease,upwelling1day,upwelling3day
19565,2023-07-27,34.833,-123.833,4.660156e-06,3.63,-7.78,16.05,8.585179089570584,0.25,False,0,0
19566,2023-07-28,34.833,-123.833,-2.6311848e-06,2.87,-8.02,16.31,8.518057290251106,0.259999999999998,False,0,0
19567,2023-07-29,34.833,-123.833,-8.1916096e-07,2.72,-8.31,16.32,8.743826393519031,0.010000000000001563,False,0,0
19568,2023-07-30,34.833,-123.833,4.724449e-06,4.57,-10.16,16.22,11.140489217265102,-0.10000000000000142,True,1,1
19569,2023-07-31,34.833,-123.833,6.1770947e-06,3.02,-8.2,16.08,8.738443797381773,-0.14000000000000057,True,1,1
19570,2023-08-01,34.833,-123.833,2.6010562e-06,4.58,-8.37,15.98,9.541137248777002,-0.09999999999999787,True,1,1
19571,2023-08-02,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.86,6.719014585487964,-0.120000000000001,True,0,0
19572,2023-08-03,34.833,-123.833,1.7351794e-06,4.75,-3.02,16.11,5.628756523425045,0.25,False,0,0
19573,2023-08-04,34.833,-123.833,3.0125325e-06,4.59,-4.91,16.57,6.721324274278097,0.46000000000000085,False,0,0
19574,2023-08-05,34.833,-123.833,1.0671569e-05,3.9,-11.92,16.56,12.541786156684383,-0.010000000000001563,True,1,0
19575,2023-08-06,34.833,-123.833,6.770192e-06,4.86,-10.86,16.61,11.89786535476007,0.05000000000000071,False,0,0
19576,2023-08-07,34.833,-123.833,1.6734968e-05,3.5,-9.25,16.89,9.89002022242624,0.28000000000000114,False,0,0
19577,2023-08-08,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,16.74,6.719014585487964,-0.15000000000000213,True,0,0
19578,2023-08-09,34.833,-123.833,1.5150543e-07,1.49,-6.47,16.65,6.63935237805616,-0.08999999999999986,True,1,0
19579,2023-08-10,34.833,-123.833,2.2384022e-06,2.72,-1.48,16.91,3.096578757273905,0.26000000000000156,False,0,0
19580,2023-08-11,34.833,-123.833,2.9244532e-06,1.14,-4.71,17.3,4.8459983491536605,0.39000000000000057,False,0,0
19581,2023-08-12,34.833,-123.833,1.6156766e-06,4.66,-1.26,17.53,4.82733881139495,0.23000000000000043,False,0,0
19582,2023-08-13,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,17.59,6.719014585487964,0.05999999999999872,False,0,0
19583,2023-08-14,34.833,-123.833,-1.07078854e-07,0.42,-2.87,17.85,2.9005689097140928,0.26000000000000156,False,0,0
19584,2023-08-15,34.833,-123.833,1.4555923e-07,-1.01,0.1,18.83,1.0149384217774002,0.9799999999999969,False,0,0
19585,2023-08-16,34.833,-123.833,-2.6156067e-07,1.04,-0.06,19.16,1.0417293314484335,0.33000000000000185,False,0,0
19586,2023-08-17,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,19.39,6.719014585487964,0.23000000000000043,False,0,0
19587,2023-08-18,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,19.49,6.719014585487964,0.09999999999999787,False,0,0
19588,2023-08-19,34.833,-123.833,1.5498799e-06,1.42,-5.61,19.29,5.786924917432401,-0.1999999999999993,True,1,0
19589,2023-08-20,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,19.2,6.719014585487964,-0.08999999999999986,True,0,0
19590,2023-08-21,34.833,-123.833,2.4420358e-06,6.49,-6.42,19.15,9.12888273558161,-0.05000000000000071,True,1,0
19591,2023-08-22,34.833,-123.833,1.387781e-06,2.04,-1.62,18.89,2.6049952015310893,-0.259999999999998,True,0,0
19592,2023-08-23,34.833,-123.833,5.602741e-07,3.37,-1.31,18.76,3.6156603822815,-0.129999999999999,True,0,0
19593,2023-08-24,34.833,-123.833,6.5345154e-07,3.31,-1.93,18.81,3.8315793088490286,0.04999999999999716,False,0,0
19594,2023-08-25,34.833,-123.833,-2.1241012e-06,3.36,-3.95,18.87,5.185759346518116,0.060000000000002274,False,0,0
19595,2023-08-26,34.833,-123.833,1.1498665e-06,3.2,-5.99,18.72,6.791178101036668,-0.15000000000000213,True,1,0
19596,2023-08-27,34.833,-123.833,-6.793219e-07,2.97,-8.11,18.76,8.63672391593016,0.0400000000000027,False,0,0
19597,2023-08-28,34.833,-123.833,2.954199e-06,3.67,-9.67,18.92,10.343007299620357,0.16000000000000014,False,0,0
19598,2023-08-29,34.833,-123.833,-5.208115e-07,2.69,-11.86,18.81,12.161237601494348,-0.11000000000000298,True,1,0
19599,2023-08-30,34.833,-123.833,-5.9929157e-06,5.77,-13.01,18.69,14.232111579101677,-0.11999999999999744,True,1,0
19600,2023-08-31,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,18.39,6.719014585487964,-0.3000000000000007,True,0,0
19601,2023-09-01,34.833,-123.833,-7.522641e-07,0.33,-4.91,18.47,4.921077117867592,0.0799999999999983,False,0,0
19602,2023-09-02,34.833,-123.833,-5.535023e-07,1.35,-0.17,18.83,1.3606616037795731,0.35999999999999943,False,0,0
19603,2023-09-03,34.833,-123.833,-1.629825e-07,3.22,-1.63,18.91,3.6090580488542994,0.08000000000000185,False,0,0
19604,2023-09-04,34.833,-123.833,3.9525794e-06,3.13,-3.7,18.93,4.846328507231015,0.019999999999999574,False,0,0
19605,2023-09-05,34.833,-123.833,4.8806523e-06,3.18,-8.02,18.75,8.627444581102795,-0.17999999999999972,True,1,1
19606,2023-09-06,34.833,-123.833,-5.6034236e-07,2.93,-4.83,18.71,5.649230036031459,-0.03999999999999915,True,1,1
19607,2023-09-07,34.833,-123.833,-2.3435996e-06,2.52,-7.57,18.42,7.978427163294781,-0.28999999999999915,True,1,1
19608,2023-09-08,34.833,-123.833,-2.3702637e-06,0.5,-6.83,18.34,6.848277155606365,-0.08000000000000185,True,1,1
19609,2023-09-09,34.833,-123.833,-7.588968e-07,-0.58,-7.72,18.35,7.741756906542597,0.010000000000001563,False,0,0
19610,2023-09-10,34.833,-123.833,-5.741021e-06,1.15,-8.89,18.32,8.964072735090898,-0.030000000000001137,True,1,0
19611,2023-09-11,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,18.06,6.719014585487964,-0.26000000000000156,True,0,0
19612,2023-09-12,34.833,-123.833,2.7485087e-06,3.965,-7.655,17.98,8.620919324526822,-0.0799999999999983,True,1,1
19613,2023-09-13,34.833,-123.833,9.4873985e-06,3.24,-7.56,17.96,8.22503495433302,-0.019999999999999574,True,1,1
19614,2023-09-14,34.833,-123.833,3.2682817e-06,4.53,-7.78,17.94,9.002738472264982,-0.019999999999999574,True,1,1
19615,2023-09-15,34.833,-123.833,1.9562347e-06,2.68,-1.5,18.81,3.0712212554617424,0.8699999999999974,False,0,0
19616,2023-09-16,34.833,-123.833,-8.9045426e-07,4.04,-1.93,19.2,4.477331794718815,0.39000000000000057,False,0,0
19617,2023-09-17,34.833,-123.833,-1.4856979e-06,2.305,0.885,19.19,2.469058525025278,-0.00999999999999801,True,0,0
19618,2023-09-18,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,19.4,6.719014585487964,0.2099999999999973,False,0,0
19619,2023-09-19,34.833,-123.833,-2.9583595e-07,0.16,-1.84,19.44,1.8469434208984312,0.0400000000000027,False,0,0
19620,2023-09-20,34.833,-123.833,2.7981243e-06,2.86,-9.65,19.26,10.064894435611334,-0.17999999999999972,True,1,0
19621,2023-09-21,34.833,-123.833,3.5342432e-06,3.62,-9.28,18.99,9.961064200174597,-0.2700000000000031,True,1,0
19622,2023-09-22,34.833,-123.833,-4.6151695e-06,1.53,-4.56,18.87,4.809833676958071,-0.11999999999999744,True,0,0
19623,2023-09-23,34.833,-123.833,1.0549417e-06,2.25,-4.62,18.86,5.138764442937621,-0.010000000000001563,True,1,0
19624,2023-09-24,34.833,-123.833,3.7222962e-06,2.41,-4.71,18.98,5.290765540070737,0.120000000000001,False,0,0
19625,2023-09-25,34.833,-123.833,-1.0870975e-06,1.36,4.56,18.89,4.758487154548176,-0.08999999999999986,True,0,0
19626,2023-09-26,34.833,-123.833,9.591523e-07,4.06,3.43,18.78,5.314931796363901,-0.10999999999999943,True,0,0
19627,2023-09-27,34.833,-123.833,-6.7009228e-06,2.86,-8.87,18.6,9.319683471019816,-0.17999999999999972,True,1,0
19628,2023-09-28,34.833,-123.833,1.5097665e-07,3.1,-11.5,18.33,11.910499569707394,-0.2700000000000031,True,1,0
19629,2023-09-29,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,17.93,6.719014585487964,-0.3999999999999986,True,0,0
19630,2023-09-30,34.833,-123.833,-6.8129193e-06,3.02,-8.66,17.7,9.171477525459025,-0.23000000000000043,True,1,1
19631,2023-10-01,34.833,-123.833,-7.744049e-06,5.72,-10.03,17.54,11.546397706644266,-0.16000000000000014,True,1,1
19632,2023-10-02,34.833,-123.833,-9.777706e-06,0.88,-6.58,17.33,6.638584186406014,-0.21000000000000085,True,1,1
19633,2023-10-03,34.833,-123.833,1.0187485e-06,1.89,-5.95,17.25,6.242964039620924,-0.0799999999999983,True,1,1
19634,2023-10-04,34.833,-123.833,6.498316e-07,-2.42,0.09,17.41,2.421672975444868,0.16000000000000014,False,0,0
19635,2023-10-05,34.833,-123.833,-1.6631358e-07,3.49,0.03,17.67,3.4901289374462947,0.26000000000000156,False,0,0
19636,2023-10-06,34.833,-123.833,2.1156861e-06,4.17,-0.59,17.92,4.211531787841569,0.25,False,0,0
19637,2023-10-07,34.833,-123.833,2.0224397e-06,3.44,-7.28,17.84,8.051832089655125,-0.08000000000000185,True,1,0
19638,2023-10-08,34.833,-123.833,2.2629422e-06,1.64,-6.08,17.78,6.297301009162576,-0.05999999999999872,True,1,0
19639,2023-10-09,34.833,-123.833,3.6409208e-06,4.49,2.24,17.73,5.017738534439594,-0.05000000000000071,True,0,0
19640,2023-10-10,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,17.76,6.719014585487964,0.030000000000001137,False,0,0
19641,2023-10-11,34.833,-123.833,5.1274274e-06,3.71,-6.64,17.76,7.606161975661575,0.0,False,0,0
19642,2023-10-12,34.833,-123.833,9.4116433e-07,3.12,-7.92,17.67,8.512390968464736,-0.08999999999999986,True,1,0
19643,2023-10-13,34.833,-123.833,7.1516655e-07,5.12,-5.23,17.63,7.318968506558831,-0.0400000000000027,True,1,0
19644,2023-10-14,34.833,-123.833,4.9631085e-06,3.2,-0.06,17.66,3.2005624505702124,0.030000000000001137,False,0,0
19645,2023-10-15,34.833,-123.833,6.9075195e-06,1.76,0.99,17.57,2.01933157257544,-0.08999999999999986,True,0,0
19646,2023-10-16,34.833,-123.833,8.1310395e-07,1.215,-0.145,17.58,1.2236216735576402,0.00999999999999801,False,0,0
19647,2023-10-17,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,17.82,6.719014585487964,0.240000000000002,False,0,0
19648,2023-10-18,34.833,-123.833,-1.0660867e-06,3.2,-8.94,18.1,9.495451542712438,0.28000000000000114,False,0,0
19649,2023-10-19,34.833,-123.833,9.396528e-08,2.05,-1.12,18.13,2.3360008561642265,0.029999999999997584,False,0,0
19650,2023-10-20,34.833,-123.833,7.7234404e-08,2.26,1.36,18.06,2.637650469641495,-0.07000000000000028,True,0,0
19651,2023-10-21,34.833,-123.833,1.3674123e-06,2.38,-0.05,18.16,2.3805251521460553,0.10000000000000142,False,0,0
19652,2023-10-22,34.833,-123.833,3.414233e-08,4.06,2.88,18.09,4.977750495956983,-0.07000000000000028,True,0,0
19653,2023-10-23,34.833,-123.833,-4.0811426e-07,6.1,-5.91,18.0,8.493415096414397,-0.08999999999999986,True,1,1
19654,2023-10-24,34.833,-123.833,1.9670183e-07,3.64,-9.85,17.77,10.5010523282193,-0.23000000000000043,True,1,1
19655,2023-10-25,34.833,-123.833,-1.2729577e-06,2.48,-9.4,17.34,9.721645951175141,-0.4299999999999997,True,1,1
19656,2023-10-26,34.833,-123.833,-1.946582e-06,0.98,-6.12,17.09,6.197967408755874,-0.25,True,1,1
19657,2023-10-27,34.833,-123.833,6.543756e-07,3.77,-8.98,16.98,9.739265886092237,-0.10999999999999943,True,1,1
19658,2023-10-28,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,17.0,6.719014585487964,0.019999999999999574,False,0,0
19659,2023-10-29,34.833,-123.833,-1.2580274e-06,2.46,-7.44,17.08,7.836147012403481,0.0799999999999983,False,0,0
19660,2023-10-30,34.833,-123.833,-1.2256319e-06,0.68,-7.16,17.05,7.192218016717791,-0.029999999999997584,True,1,0
19661,2023-10-31,34.833,-123.833,-4.0429003e-07,-0.77,-5.38,17.03,5.434822904198443,-0.019999999999999574,True,0,0
19662,2023-11-01,34.833,-123.833,-3.797924e-07,1.36,-6.2,17.25,6.347408920181526,0.21999999999999886,False,0,0
19663,2023-11-02,34.833,-123.833,1.0381845e-06,2.58,-4.24,17.18,4.963265054377008,-0.07000000000000028,True,0,0
19664,2023-11-03,34.833,-123.833,-4.946816e-06,0.8,-5.69,16.9,5.7459638007909515,-0.28000000000000114,True,1,0
19665,2023-11-04,34.833,-123.833,-1.9110712e-06,3.7,-5.56,16.96,6.678592666123605,0.060000000000002274,False,0,0
19666,2023-11-05,34.833,-123.833,-1.206115e-06,2.94,0.29,17.19,2.9542680988698367,0.23000000000000043,False,0,0
19667,2023-11-06,34.833,-123.833,3.2276178e-06,5.43,2.8,17.16,6.109410773552552,-0.030000000000001137,True,0,0
19668,2023-11-07,34.833,-123.833,-6.4966997e-07,2.82,-6.61,17.02,7.186410787034095,-0.14000000000000057,True,1,0
19669,2023-11-08,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,16.9,6.719014585487964,-0.120000000000001,True,0,0
19670,2023-11-09,34.833,-123.833,-2.0362058e-06,1.78,-8.735,16.86,8.914517653804943,-0.03999999999999915,True,1,0
19671,2023-11-10,34.833,-123.833,-6.2517614e-07,3.38,-3.28,16.78,4.7098619937318755,-0.0799999999999983,True,0,0
19672,2023-11-11,34.833,-123.833,-4.9320074e-06,4.14,-5.7,16.78,7.044827890019741,0.0,False,0,0
19673,2023-11-12,34.833,-123.833,-9.877208e-07,3.49,-3.16,16.74,4.708046303935423,-0.0400000000000027,True,0,0
19674,2023-11-13,34.833,-123.833,7.028813e-07,-0.07,-1.04,16.64,1.0423531071570709,-0.09999999999999787,True,0,0
19675,2023-11-14,34.833,-123.833,-7.1066806e-06,-3.975,9.38,16.66,10.187493558280172,0.019999999999999574,False,0,0
19676,2023-11-15,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,16.6,6.719014585487964,-0.05999999999999872,True,0,0
19677,2023-11-16,34.833,-123.833,-4.440303e-06,-4.27,7.45,16.51,8.586931931720432,-0.08999999999999986,True,0,0
19678,2023-11-17,34.833,-123.833,5.6765395e-05,-9.56,12.15,16.48,15.46014553618432,-0.030000000000001137,True,0,0
19679,2023-11-18,34.833,-123.833,-1.0947788e-05,-0.84,9.25,16.5,9.28806223062701,0.019999999999999574,False,0,0
19680,2023-11-19,34.833,-123.833,-3.3307515e-06,-1.31,-10.98,16.49,11.057870500236472,-0.010000000000001563,True,0,0
19681,2023-11-20,34.833,-123.833,4.422283e-06,0.93,-13.26,16.48,13.292573114337193,-0.00999999999999801,True,1,0
19682,2023-11-21,34.833,-123.833,-4.1050785e-06,-4.14,-1.86,16.3,4.5386341557785865,-0.17999999999999972,True,0,0
19683,2023-11-22,34.833,-123.833,-2.2946221e-08,1.07,-0.82,16.38,1.3480726983364064,0.0799999999999983,False,0,0
19684,2023-11-23,34.833,-123.833,5.313873e-07,3.07,-5.54,16.21,6.333758757641469,-0.16999999999999815,True,1,1
19685,2023-11-24,34.833,-123.833,-2.092734e-06,3.08,-10.82,15.94,11.249835554353673,-0.27000000000000135,True,1,1
19686,2023-11-25,34.833,-123.833,2.07039e-06,2.83,-7.08,15.77,7.624650811676559,-0.16999999999999993,True,1,1
19687,2023-11-26,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.73,6.719014585487964,-0.03999999999999915,True,0,0
19688,2023-11-27,34.833,-123.833,-1.1422433e-06,-3.86,0.22,15.72,3.866264346885764,-0.009999999999999787,True,0,0
19689,2023-11-28,34.833,-123.833,3.8137537e-07,-1.63,0.31,15.75,1.6592166826548,0.02999999999999936,False,0,0
19690,2023-11-29,34.833,-123.833,-1.8921926e-07,5.3,-1.84,15.79,5.61031193428672,0.03999999999999915,False,0,0
19691,2023-11-30,34.833,-123.833,-9.044175e-08,2.66,-7.0,15.88,7.488364307377146,0.09000000000000163,False,0,0
19692,2023-12-01,34.833,-123.833,-5.8118067e-06,3.35,-9.2,15.92,9.790939689325024,0.03999999999999915,False,0,0
19693,2023-12-02,34.833,-123.833,-3.0796357e-06,3.45,-2.9,15.92,4.5069390943299865,0.0,False,0,0
19694,2023-12-03,34.833,-123.833,-2.0797652e-06,3.58,-3.23,15.98,4.821752793331487,0.0600000000000005,False,0,0
19695,2023-12-04,34.833,-123.833,3.5094646e-07,1.14,-5.55,16.05,5.665871512838956,0.07000000000000028,False,0,0
19696,2023-12-05,34.833,-123.833,-4.371471e-06,2.92,-5.99,16.08,6.663820225666356,0.029999999999997584,False,0,0
19697,2023-12-06,34.833,-123.833,5.5730567e-07,4.61,4.64,16.05,6.540772125674461,-0.029999999999997584,True,0,0
19698,2023-12-07,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.98,6.719014585487964,-0.07000000000000028,True,0,0
19699,2023-12-08,34.833,-123.833,-5.3344916e-06,0.485,-10.19,15.89,10.201535423650697,-0.08999999999999986,True,1,0
19700,2023-12-09,34.833,-123.833,-1.3837555e-06,-1.29,-7.72,15.84,7.8270364762149915,-0.05000000000000071,True,0,0
19701,2023-12-10,34.833,-123.833,-9.030947e-06,0.08,-7.4,15.92,7.400432419798184,0.08000000000000007,False,0,0
19702,2023-12-11,34.833,-123.833,-2.8077684e-06,2.63,-10.16,15.75,10.494879703931817,-0.16999999999999993,True,1,1
19703,2023-12-12,34.833,-123.833,1.00315e-06,4.62,-7.34,15.6,8.672946442818612,-0.15000000000000036,True,1,1
19704,2023-12-13,34.833,-123.833,-1.5077549e-06,2.475,-5.82,15.57,6.324399180949919,-0.02999999999999936,True,1,1
19705,2023-12-14,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.36,6.719014585487964,-0.21000000000000085,True,0,0
19706,2023-12-15,34.833,-123.833,1.1226161e-06,-1.76,4.76,15.36,5.074958127906082,0.0,False,0,0
19707,2023-12-16,34.833,-123.833,6.4661737e-07,-3.44,7.22,15.69,7.997624647356238,0.33000000000000007,False,0,0
19708,2023-12-17,34.833,-123.833,-2.2013235e-06,-3.56,6.34,15.79,7.27112095897187,0.09999999999999964,False,0,0
19709,2023-12-18,34.833,-123.833,5.3048393e-07,1.34,9.28,15.67,9.376246583788205,-0.11999999999999922,True,0,0
19710,2023-12-19,34.833,-123.833,2.9774767e-06,1.79,6.46,15.61,6.703409580206181,-0.0600000000000005,True,0,0
19711,2023-12-20,34.833,-123.833,8.032223e-07,3.44,7.35,15.56,8.115177139163384,-0.049999999999998934,True,0,0
19712,2023-12-21,34.833,-123.833,2.954756e-06,-6.73,-2.65,15.52,7.232938545294022,-0.040000000000000924,True,0,0
19713,2023-12-22,34.833,-123.833,2.7783735e-06,-1.59,-6.1,15.5,6.303816304430198,-0.019999999999999574,True,0,0
19714,2023-12-23,34.833,-123.833,6.8587156e-06,5.64,-7.65,15.44,9.504320070368001,-0.0600000000000005,True,1,0
19715,2023-12-24,34.833,-123.833,-9.799346e-07,2.81,-9.42,15.4,9.830183111214156,-0.03999999999999915,True,1,0
19716,2023-12-25,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.25,6.719014585487964,-0.15000000000000036,True,0,0
19717,2023-12-26,34.833,-123.833,-2.8522588e-06,4.02,2.49,15.35,4.728689036086005,0.09999999999999964,False,0,0
19718,2023-12-27,34.833,-123.833,-1.2495609e-06,0.52,7.68,15.23,7.697584036566278,-0.11999999999999922,True,0,0
19719,2023-12-28,34.833,-123.833,1.0309399e-05,1.4,5.35,15.09,5.5301446635689375,-0.14000000000000057,True,0,0
19720,2023-12-29,34.833,-123.833,4.6043624e-06,-1.37,8.57,15.03,8.678813282932179,-0.0600000000000005,True,0,0
19721,2023-12-30,34.833,-123.833,2.7186272e-06,5.32,-4.96,15.03,7.273513593855449,0.0,False,0,0
19722,2023-12-31,34.833,-123.833,3.8959097e-06,-4.62,5.06,14.99,6.851861061054872,-0.03999999999999915,True,0,0
19723,2024-01-01,34.833,-123.833,-1.5554664e-06,-7.07,1.04,15.04,7.146082843068642,0.049999999999998934,False,0,0
19724,2024-01-02,34.833,-123.833,-8.020859e-07,4.16,5.69,15.0,7.04852466832599,-0.03999999999999915,True,0,0
19725,2024-01-03,34.833,-123.833,-4.378043e-07,10.51,-2.76,15.05,10.866356335037057,0.05000000000000071,False,0,0
19726,2024-01-04,34.833,-123.833,-3.8150426e-07,5.03,-7.54,15.03,9.06380163066249,-0.02000000000000135,True,1,0
19727,2024-01-05,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.89,6.719014585487964,-0.1399999999999988,True,0,0
19728,2024-01-06,34.833,-123.833,-4.4485373e-06,3.045,-6.6,15.02,7.268564163574536,0.129999999999999,False,0,0
19729,2024-01-07,34.833,-123.833,-7.01795e-06,4.52,-11.36,14.99,12.22620137246234,-0.02999999999999936,True,1,0
19730,2024-01-08,34.833,-123.833,-4.5713177e-06,3.4,-11.34,14.89,11.838733040321502,-0.09999999999999964,True,1,0
19731,2024-01-09,34.833,-123.833,-3.8791546e-07,4.41,-6.35,14.89,7.731144805266553,0.0,False,0,0
19732,2024-01-10,34.833,-123.833,-2.142071e-06,2.4,-9.57,14.82,9.866351909393867,-0.07000000000000028,True,1,0
19733,2024-01-11,34.833,-123.833,-2.1313888e-06,5.0,-8.62,14.79,9.965159306303136,-0.030000000000001137,True,1,0
19734,2024-01-12,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.81,6.719014585487964,0.02000000000000135,False,0,0
19735,2024-01-13,34.833,-123.833,-2.020098e-06,2.92,-4.9,14.84,5.704068723288667,0.02999999999999936,False,0,0
19736,2024-01-14,34.833,-123.833,-4.0901355e-06,6.72,-2.73,14.83,7.253364736451628,-0.009999999999999787,True,1,0
19737,2024-01-15,34.833,-123.833,4.653703e-06,4.46,-4.41,14.84,6.272136796977566,0.009999999999999787,False,0,0
19738,2024-01-16,34.833,-123.833,9.601166e-07,2.8,3.95,14.98,4.841745553000488,0.14000000000000057,False,0,0
19739,2024-01-17,34.833,-123.833,-3.513366e-06,5.74,4.13,14.95,7.071386002757875,-0.030000000000001137,True,0,0
19740,2024-01-18,34.833,-123.833,2.2918362e-06,-1.81,-1.51,14.84,2.357159307301906,-0.10999999999999943,True,0,0
19741,2024-01-19,34.833,-123.833,1.225239e-06,-1.63,10.41,14.79,10.536840133550475,-0.05000000000000071,True,0,0
19742,2024-01-20,34.833,-123.833,-6.5210014e-07,4.19,2.94,14.82,5.118564251819059,0.030000000000001137,False,0,0
19743,2024-01-21,34.833,-123.833,-5.0731946e-06,2.71,5.03,14.88,5.713580313603722,0.0600000000000005,False,0,0
19744,2024-01-22,34.833,-123.833,2.3808749e-05,-2.59,8.42,14.81,8.809341632607968,-0.07000000000000028,True,0,0
19745,2024-01-23,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.87,6.719014585487964,0.05999999999999872,False,0,0
19746,2024-01-24,34.833,-123.833,-7.995611e-06,4.65,8.85,14.95,9.99724962177098,0.08000000000000007,False,0,0
19747,2024-01-25,34.833,-123.833,4.382235e-06,3.21,-5.34,14.98,6.230545722486915,0.030000000000001137,False,0,0
19748,2024-01-26,34.833,-123.833,-5.354713e-07,-2.06,1.27,15.1,2.4200206610688264,0.11999999999999922,False,0,0
19749,2024-01-27,34.833,-123.833,-8.5515667e-10,0.08,-0.18,15.32,0.19697715603592209,0.22000000000000064,False,0,0
19750,2024-01-28,34.833,-123.833,-3.2574267e-06,2.23,-2.08,15.55,3.049475364714396,0.23000000000000043,False,0,0
19751,2024-01-29,34.833,-123.833,8.4603386e-07,1.07,4.8,15.49,4.917814555267411,-0.0600000000000005,True,0,0
19752,2024-01-30,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,15.38,6.719014585487964,-0.10999999999999943,True,0,0
19753,2024-01-31,34.833,-123.833,1.2001632e-05,-1.46,13.42,15.1,13.499185160593953,-0.28000000000000114,True,0,0
19754,2024-02-01,34.833,-123.833,-5.7366594e-07,-0.03,4.09,15.03,4.090110022970042,-0.07000000000000028,True,0,0
19755,2024-02-02,34.833,-123.833,-3.8647036e-06,6.92,-3.26,14.96,7.6494444242703015,-0.06999999999999851,True,1,0
19756,2024-02-03,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.8,6.719014585487964,-0.16000000000000014,True,0,0
19757,2024-02-04,34.833,-123.833,1.3532281e-05,1.57,15.635,14.8,15.713628638859962,0.0,False,0,0
19758,2024-02-05,34.833,-123.833,-1.6937292e-07,5.04,-2.9,14.8,5.81477428624706,0.0,False,0,0
19759,2024-02-06,34.833,-123.833,-1.5642612e-06,2.43,-6.49,14.78,6.930007215003459,-0.02000000000000135,True,1,1
19760,2024-02-07,34.833,-123.833,-1.051951e-05,9.18,-1.39,14.73,9.284637849695592,-0.049999999999998934,True,1,1
19761,2024-02-08,34.833,-123.833,5.341535e-06,9.21,-11.25,14.63,14.539140277196585,-0.09999999999999964,True,1,1
19762,2024-02-09,34.833,-123.833,5.5776616e-07,2.805,-8.84,14.49,9.274353077169318,-0.14000000000000057,True,1,1
19763,2024-02-10,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.34,6.719014585487964,-0.15000000000000036,True,0,0
19764,2024-02-11,34.833,-123.833,-2.8163142e-06,3.2,-7.08,14.3,7.769581713322797,-0.03999999999999915,True,1,0
19765,2024-02-12,34.833,-123.833,-9.1053425e-07,1.87,-5.5,14.27,5.809208207664794,-0.030000000000001137,True,1,0
19766,2024-02-13,34.833,-123.833,7.507542e-07,2.18,-4.2,14.34,4.732060861823314,0.07000000000000028,False,0,0
19767,2024-02-14,34.833,-123.833,3.6347237e-06,2.07,7.95,14.37,8.215071515209104,0.02999999999999936,False,0,0
19768,2024-02-15,34.833,-123.833,-6.2842287e-06,1.5,-4.22,14.5,4.478660514037651,0.13000000000000078,False,0,0
19769,2024-02-16,34.833,-123.833,-1.7922638e-07,-2.56,-0.41,14.57,2.5926241532470535,0.07000000000000028,False,0,0
19770,2024-02-17,34.833,-123.833,1.8627403e-06,-0.67,11.35,14.59,11.369758132871604,0.019999999999999574,False,0,0
19771,2024-02-18,34.833,-123.833,5.677848e-06,3.1,1.67,14.56,3.5212071793633504,-0.02999999999999936,True,0,0
19772,2024-02-19,34.833,-123.833,-5.3917606e-06,5.75,9.2,14.52,10.849078301865093,-0.040000000000000924,True,0,0
19773,2024-02-20,34.833,-123.833,-4.7133294e-06,1.34,6.45,14.52,6.587723430746012,0.0,False,0,0
19774,2024-02-21,34.833,-123.833,-2.526137441753986e-06,-0.014,6.719,14.57,6.719014585487964,0.05000000000000071,False,0,0
19775,2024-02-22,34.833,-123.833,1.8979722e-07,0.06,2.66,14.57,2.660676605677586,0.0,False,0,0
19776,2024-02-23,34.833,-123.833,2.168989e-06,-1.53,4.67,14.71,4.914244601156926,0.14000000000000057,False,0,0
19777,2024-02-24,34.833,-123.833,-1.108603e-06,-2.31,0.28,14.76,2.3269078194032526,0.049999999999998934,False,0,0
19778,2024-02-25,34.833,-123.833,1.9210868e-06,-1.42,3.61,14.78,3.879239616213466,0.019999999999999574,False,0,0
